1.00	0.10	246.38	3030.16	0.135622903788
1.00	0.20	194.53	2044.77	0.114069132465
1.00	0.30	163.51	3954.53	1.03220656014
1.00	0.40	135.39	1844.4	0.0914015655758
1.00	0.50	129.17	1957.7	0.108147312131
1.00	0.60	134.69	1380.61	0.0599138710606
1.00	0.70	148.16	1901.26	0.0920057601414
1.00	0.80	150.97	1338.01	0.0624796599495
1.00	0.90	190.59	1614.45	0.0767100745657
1.00	1.00	141.49	127.83	0.00589079654545
1.20	0.10	494.13	9953.01	1.0777219682
1.20	0.20	413.22	13234.55	2.37181865624
1.20	0.30	318.7	10640.91	1.87319127914
1.20	0.40	272.04	10743.47	1.7644737073
1.20	0.50	233.32	9965.31	3.56411222968
1.20	0.60	244.29	7143.77	1.4975942095
1.20	0.70	297.04	8945.94	3.00634229003
1.20	0.80	347.72	9017.24	0.984345510505
1.20	0.90	373.48	8260.57	1.16597768104
1.20	1.00	253.71	218.72	0.0099406160303
1.40	0.10	944.4	16544.12	2.13007580611
1.40	0.20	734.84	18722.02	5.04539408721
1.40	0.30	508.89	12974.09	1.33244447313
1.40	0.40	465.98	19698.36	5.53624605297
1.40	0.50	420.78	15628.51	6.84133508841
1.40	0.60	410.15	14943.95	2.09639856296
1.40	0.70	503.13	11664.81	1.6655639731
1.40	0.80	537.56	10815.48	1.22178123157
1.40	0.90	696.86	15760.91	4.96690179869
1.40	1.00	317.93	267.56	0.0132995490707
1.60	0.10	1440.92	12431.31	1.37457577816
1.60	0.20	1092.45	13551.43	1.38855120912
1.60	0.30	742.24	16264.22	2.39095365893
1.60	0.40	669.93	17750.1	7.96420589662
1.60	0.50	578.29	11962.22	1.51772577605
1.60	0.60	554.22	10490.84	1.19440262303
1.60	0.70	635.17	9729.94	0.979770740939
1.60	0.80	757.68	9827.24	2.12836585038
1.60	0.90	998.14	9073.22	1.06859116985
1.60	1.00	299.89	268.75	0.0144546083636
1.80	0.10	1747.63	7993.48	0.698457233515
1.80	0.20	1296.31	8115.05	0.750259296636
1.80	0.30	997.88	10910.43	1.70948427002
1.80	0.40	896.91	9449.93	1.00634572748
1.80	0.50	787.82	9829.26	1.25507480942
1.80	0.60	765.05	8832.31	1.74526504516
1.80	0.70	929.77	6438.51	0.704397165576
1.80	0.80	793.36	3484.65	0.298783497222
1.80	0.90	880.22	3477.77	0.315851137646
1.80	1.00	217.87	193.88	0.0118712978283
2.00	0.10	1594.77	4509.62	0.408433032222
2.00	0.20	1580.72	5519.82	0.544865694202
2.00	0.30	1179.19	7047.31	1.51894197308
2.00	0.40	1052.98	6851.15	0.810935991646
2.00	0.50	898.53	5581.94	0.625504749828
2.00	0.60	948.98	5499.59	0.618967148697
2.00	0.70	867.95	2964.44	0.296972705162
2.00	0.80	906.86	2551.4	0.26911818799
2.00	0.90	761.08	1465.7	0.136272246626
2.00	1.00	177.92	162.99	0.0108022930909
2.20	0.10	1647.89	2618.53	0.236609867424
2.20	0.20	1628.68	3664.19	0.394016328556
2.20	0.30	1290.75	3641.38	0.415712453495
2.20	0.40	1184.84	3790.29	0.419225690354
2.20	0.50	1041.66	3578.54	0.405515800667
2.20	0.60	1034.38	3120.73	0.345397944909
2.20	0.70	831.86	1399.96	0.138376149687
2.20	0.80	753.34	938.05	0.0893068185859
2.20	0.90	625.88	620.31	0.0527700125556
2.20	1.00	136.06	122.26	0.00910556434343
2.40	0.10	1382.98	1298.83	0.123320749051
2.40	0.20	1562.64	2127.79	0.21642757201
2.40	0.30	1336.44	2778.32	0.317198137313
2.40	0.40	1224.78	2413.01	0.289822278616
2.40	0.50	1068.55	1812.59	0.208227809
2.40	0.60	1017.44	1775.74	0.21287087202
2.40	0.70	853.95	886.62	0.0914546930303
2.40	0.80	684.37	523.65	0.0497217897273
2.40	0.90	488.65	320.75	0.0287563734949
2.40	1.00	93.0	85.09	0.00731356332323
2.60	0.10	1260.57	985.12	0.0993650359293
2.60	0.20	1450.18	1288.83	0.138668787364
2.60	0.30	1342.36	1548.81	0.183449076051
2.60	0.40	1272.67	1495.52	0.180474757283
2.60	0.50	1138.19	1546.38	0.187673423222
2.60	0.60	1031.34	1186.89	0.140142188465
2.60	0.70	755.73	534.53	0.0576045906364
2.60	0.80	557.7	316.05	0.0315367557374
2.60	0.90	418.33	251.69	0.0238985214242
2.60	1.00	69.64	65.11	0.00621907645455
2.80	0.10	1148.35	732.04	0.0778522981313
2.80	0.20	1323.24	868.0	0.0998898086566
2.80	0.30	1402.62	1269.9	0.15794831104
2.80	0.40	1219.9	1128.66	0.140221523212
2.80	0.50	1059.24	928.67	0.113822179778
2.80	0.60	938.0	727.74	0.0883294398081
2.80	0.70	729.0	403.65	0.0454233099596
2.80	0.80	525.43	245.22	0.026333352202
2.80	0.90	373.83	170.41	0.0176272765556
2.80	1.00	57.04	53.28	0.00573336591919
3.00	0.10	907.1	431.92	0.0481968100707
3.00	0.20	1164.16	616.83	0.0740295442323
3.00	0.30	1188.47	742.12	0.0950453722828
3.00	0.40	1181.57	727.13	0.0946039112828
3.00	0.50	1020.27	624.27	0.0799193330303
3.00	0.60	881.81	455.91	0.0567694224141
3.00	0.70	566.67	206.12	0.0243367115859
3.00	0.80	439.13	174.18	0.0194325358889
3.00	0.90	280.54	104.95	0.0116431460505
3.00	1.00	45.55	42.75	0.00509209773737
